Ax,Ay,Az,Gx,Gy,Gz,Label
-0.170,0.061,0.964,12.405,-74.824,-250.137,Yaw
-0.078,0.079,1.019,-12.496,-94.481,-250.137,Yaw
0.020,0.023,0.941,-27.412,-102.771,-250.137,Yaw
0.190,-0.016,0.963,-29.672,-65.641,-250.137,Yaw
0.346,0.207,0.979,-27.214,-41.718,-190.046,Yaw
0.464,0.343,1.078,-0.649,-20.191,-57.580,Yaw
0.286,0.373,1.081,-8.725,-11.290,72.466,Yaw
0.386,0.173,1.011,-2.412,7.580,210.687,Yaw
0.225,-0.031,0.988,1.000,8.191,250.130,Yaw
-0.030,-0.117,1.004,10.229,-36.282,250.130,Yaw
-0.079,-0.139,0.947,36.962,-77.473,250.130,Yaw
-0.014,-0.025,0.969,48.863,-64.237,250.130,Yaw
0.115,0.021,0.958,48.489,-23.656,250.130,Yaw
0.087,0.053,0.979,40.779,-7.870,250.130,Yaw
0.206,0.094,1.050,13.084,12.137,250.130,Yaw
0.236,-0.031,0.948,41.656,3.611,160.710,Yaw
0.297,-0.199,1.026,74.137,-12.565,66.458,Yaw
0.274,-0.006,1.018,60.489,14.969,-57.282,Yaw
0.013,0.214,1.035,21.824,18.397,-160.168,Yaw
-0.058,0.090,0.948,-4.321,-17.740,-175.351,Yaw
-0.023,0.171,0.889,-56.992,-35.878,-196.710,Yaw
0.459,0.046,0.954,-109.947,-14.160,-250.137,Yaw
0.363,-0.033,1.088,-130.038,66.916,-250.137,Yaw
0.114,-0.160,0.944,-56.267,51.656,-250.137,Yaw
0.202,-0.197,0.960,-8.061,24.992,-250.137,Yaw
0.320,-0.532,0.941,-9.237,-0.145,-210.588,Yaw
0.079,0.050,1.005,27.992,0.206,-95.977,Yaw
0.181,0.096,1.042,12.679,-3.656,-59.221,Yaw
0.178,0.121,0.961,9.962,-16.924,0.435,Yaw
0.189,0.128,1.052,2.198,-14.015,45.924,Yaw
0.228,0.111,1.102,-24.565,-10.305,98.153,Yaw
0.266,0.023,1.081,-31.885,-23.634,177.756,Yaw
0.232,-0.065,1.042,-15.763,-29.496,250.130,Yaw
0.179,-0.183,0.964,1.260,-29.366,250.130,Yaw
0.195,-0.348,0.896,38.863,-60.939,250.130,Yaw
0.226,-0.264,0.866,117.840,-64.458,250.130,Yaw
0.412,-0.089,0.891,138.908,-34.687,250.130,Yaw
0.475,0.112,1.104,90.214,80.374,250.130,Yaw
0.121,0.490,0.965,76.534,40.679,162.672,Yaw
-0.018,0.281,0.989,18.885,22.046,85.885,Yaw
0.186,0.032,1.008,19.763,3.847,-16.725,Yaw
0.212,-0.035,0.993,36.237,19.565,-129.405,Yaw
0.224,0.025,0.973,21.985,49.595,-235.580,Yaw
0.054,0.131,1.035,-20.687,104.298,-250.137,Yaw
-0.134,0.055,1.020,-36.901,89.290,-250.137,Yaw
-0.196,-0.042,1.014,-40.450,36.382,-250.137,Yaw
-0.145,-0.192,0.979,-23.565,5.023,-250.137,Yaw
-0.058,-0.085,0.958,2.000,-47.405,-250.137,Yaw
0.025,0.071,0.986,-9.588,-102.595,-250.137,Yaw
0.145,0.025,0.995,-37.298,-87.191,-250.137,Yaw
0.420,0.071,0.973,-58.366,-59.527,-219.748,Yaw
0.303,-0.025,1.030,-38.710,-61.641,-96.198,Yaw
0.143,-0.167,1.003,-10.649,-97.374,-49.939,Yaw
0.395,-0.207,1.077,18.794,-30.786,19.893,Yaw
0.279,-0.017,0.957,42.634,-22.557,81.397,Yaw
0.326,-0.037,0.912,35.672,-4.672,172.802,Yaw
0.242,-0.072,0.989,17.397,-6.221,250.130,Yaw
0.160,-0.158,0.999,24.962,-32.290,250.130,Yaw
0.174,-0.203,0.984,26.473,-35.473,250.130,Yaw
0.105,-0.234,0.958,27.244,-29.489,250.130,Yaw
0.127,-0.182,0.961,51.687,-49.687,250.130,Yaw
0.196,-0.126,0.927,80.031,-54.344,250.130,Yaw
0.312,-0.168,1.006,83.053,0.733,250.130,Yaw
0.334,0.020,0.950,104.565,-16.725,243.031,Yaw
0.273,0.038,0.970,62.099,24.733,144.153,Yaw
0.234,-0.060,1.021,36.023,32.710,43.939,Yaw
0.189,-0.101,1.039,44.466,11.824,-56.237,Yaw
0.188,-0.019,1.047,23.695,31.817,-175.069,Yaw
0.114,0.106,0.971,-9.802,39.305,-250.137,Yaw
0.008,0.037,0.995,-29.687,39.573,-250.137,Yaw
-0.064,-0.120,0.964,1.916,18.542,-250.137,Yaw
-0.035,-0.004,0.979,35.489,-10.046,-250.137,Yaw
-0.029,0.048,0.949,26.710,-26.198,-250.137,Yaw
0.042,0.012,0.947,17.634,-29.450,-250.137,Yaw
0.177,0.051,0.954,11.084,-24.107,-250.137,Yaw
0.362,0.056,0.969,-20.481,-19.985,-231.832,Yaw
0.221,0.278,1.068,-8.855,-20.496,-130.397,Yaw
0.304,0.332,1.073,-2.863,-36.939,4.237,Yaw
0.258,0.233,1.068,3.038,-31.802,120.748,Yaw
0.283,0.065,1.021,-0.710,-5.099,235.931,Yaw
0.198,-0.008,1.004,-0.542,12.656,250.130,Yaw
0.092,-0.094,1.020,18.969,-26.069,250.130,Yaw
0.040,-0.052,0.987,27.176,-46.870,250.130,Yaw
0.073,-0.025,0.969,43.832,-68.351,250.130,Yaw
0.220,0.005,1.009,32.634,-19.733,250.130,Yaw
0.256,0.110,0.997,14.649,16.893,250.130,Yaw
0.218,0.121,0.897,16.412,25.053,230.908,Yaw
0.260,-0.002,1.021,2.794,9.038,141.427,Yaw
0.260,-0.143,0.983,24.870,14.565,65.221,Yaw
0.261,-0.126,1.005,43.313,22.473,-22.687,Yaw
0.158,-0.031,0.972,37.382,18.977,-123.000,Yaw
0.151,0.005,1.019,10.618,29.145,-212.168,Yaw
0.116,0.039,0.995,-27.282,62.168,-250.137,Yaw
0.037,-0.047,0.946,-29.435,66.870,-250.137,Yaw
0.011,-0.005,0.967,6.550,40.481,-250.137,Yaw
-0.051,0.032,0.932,34.664,10.473,-250.137,Yaw
-0.096,-0.043,0.889,55.321,-18.565,-250.137,Yaw
0.021,-0.061,0.934,60.191,-30.267,-250.137,Yaw
0.112,0.008,1.021,39.664,-24.534,-250.137,Yaw
0.277,0.220,1.029,-9.366,-34.359,-217.557,Yaw
0.193,0.387,1.137,-36.786,-36.580,-108.099,Yaw
0.239,0.337,1.079,-55.641,-43.557,20.061,Yaw
0.129,0.192,1.016,-71.397,-35.985,109.695,Yaw
0.184,0.066,0.982,-83.015,5.931,206.710,Yaw
0.127,-0.080,1.024,-72.168,3.061,250.130,Yaw
0.010,-0.167,0.970,-37.931,-45.511,250.130,Yaw
0.034,-0.215,0.961,-3.099,-88.985,250.130,Yaw
0.109,-0.247,0.967,66.916,-108.374,250.130,Yaw
0.201,-0.110,0.970,125.527,-97.557,250.130,Yaw
0.250,0.087,0.925,109.443,-43.634,250.130,Yaw
0.331,0.053,1.038,47.511,62.519,250.130,Yaw
0.269,0.035,0.982,37.061,31.969,215.069,Yaw
0.205,-0.014,0.994,4.122,30.626,122.672,Yaw
0.230,-0.115,1.088,7.794,12.183,7.840,Yaw
0.120,-0.075,1.025,19.107,-6.473,-106.901,Yaw
0.133,-0.018,1.026,-5.000,4.183,-208.145,Yaw
0.108,0.050,1.074,-23.756,23.298,-250.137,Yaw
0.082,-0.018,0.956,-18.580,70.229,-250.137,Yaw
-0.052,-0.045,0.867,9.221,77.046,-250.137,Yaw
-0.091,-0.082,0.908,44.885,32.038,-250.137,Yaw
-0.079,-0.069,0.945,71.450,-2.969,-250.137,Yaw
-0.050,0.055,0.964,48.489,-33.015,-250.137,Yaw
0.031,0.030,1.001,-9.565,-58.496,-250.137,Yaw
0.225,0.159,0.977,-40.885,-25.351,-223.267,Yaw
0.169,0.216,1.058,-49.985,-12.145,-142.489,Yaw
0.310,0.200,1.034,-51.656,-20.679,-43.969,Yaw
0.153,0.230,1.104,-37.718,-21.802,54.969,Yaw
0.163,0.115,1.052,-11.817,-44.435,142.618,Yaw
0.188,-0.002,1.004,-3.595,-28.130,249.748,Yaw
0.143,-0.077,1.035,4.160,-23.672,250.130,Yaw
0.102,-0.141,0.957,16.924,-39.802,250.130,Yaw
0.105,-0.188,0.977,31.038,-62.817,250.130,Yaw
0.077,-0.159,0.970,58.824,-72.992,250.130,Yaw
0.153,-0.018,1.018,76.496,-56.359,250.130,Yaw
0.250,0.094,0.969,56.076,-23.443,250.130,Yaw
0.400,0.079,1.018,19.641,18.458,250.130,Yaw
0.331,0.023,0.926,37.023,17.580,128.649,Yaw
0.243,-0.125,1.034,30.672,19.817,22.153,Yaw
0.189,-0.076,1.013,22.733,35.084,-84.069,Yaw
0.136,-0.058,0.962,3.069,36.893,-196.038,Yaw
0.056,0.028,1.016,-26.939,46.076,-250.137,Yaw
-0.015,0.006,0.974,-37.901,57.992,-250.137,Yaw
-0.042,-0.044,0.967,-19.000,45.076,-250.137,Yaw
-0.061,-0.059,0.922,-4.389,23.802,-250.137,Yaw
-0.042,-0.138,0.900,0.298,17.214,-250.137,Yaw
-0.014,-0.122,0.934,22.809,7.763,-250.137,Yaw
0.226,-0.035,0.957,13.832,-11.893,-250.137,Yaw
0.171,0.211,1.010,18.275,-4.977,-229.366,Yaw
0.120,0.297,0.989,-15.122,6.267,-115.702,Yaw
0.188,0.371,1.008,-30.878,9.305,7.687,Yaw
0.105,0.196,1.078,-10.954,-18.115,108.229,Yaw
0.031,0.006,1.066,9.603,-31.137,213.588,Yaw
0.103,-0.028,1.100,25.069,-31.977,250.130,Yaw
0.058,-0.072,1.063,15.023,-15.466,250.130,Yaw
0.077,-0.114,1.018,17.748,-26.878,250.130,Yaw
-0.021,-0.168,1.006,47.305,-53.443,250.130,Yaw
0.028,-0.041,0.975,86.939,-89.206,250.130,Yaw
0.261,0.171,0.978,51.443,-16.405,250.130,Yaw
0.294,0.157,0.997,0.115,46.748,250.130,Yaw
0.073,0.035,1.012,-4.710,90.824,210.511,Yaw
0.182,-0.081,1.020,29.580,16.061,104.168,Yaw
0.202,-0.094,0.975,47.374,13.710,0.664,Yaw
0.155,-0.065,1.030,47.870,18.427,-130.458,Yaw
0.073,0.033,1.006,32.809,38.099,-250.137,Yaw
0.016,0.057,1.036,6.359,82.977,-250.137,Yaw
-0.114,-0.015,0.991,11.076,77.366,-250.137,Yaw
-0.246,-0.106,0.904,57.565,16.893,-250.137,Yaw
-0.206,-0.017,0.920,110.756,-15.626,-250.137,Yaw
-0.126,0.117,0.949,97.763,-58.924,-250.137,Yaw
0.050,0.233,1.013,36.969,-90.878,-250.137,Yaw
0.210,0.251,1.062,-7.771,-87.962,-232.695,Yaw
0.167,0.354,1.113,-19.412,-59.908,-118.626,Yaw
0.127,0.348,1.043,-44.412,-70.366,-11.527,Yaw
0.141,0.308,1.035,-49.794,-29.275,95.863,Yaw
0.159,0.174,1.019,-34.718,-13.710,192.595,Yaw
0.125,0.087,1.027,-19.145,2.802,250.130,Yaw
0.043,0.001,1.043,-5.153,-20.206,250.130,Yaw
0.068,-0.143,0.976,17.099,-36.626,250.130,Yaw
0.088,-0.154,0.913,71.069,-28.107,250.130,Yaw
0.087,0.107,0.856,88.924,-22.176,250.130,Yaw
0.225,0.329,0.920,18.954,4.878,250.130,Yaw
0.253,0.152,0.976,-35.611,36.466,250.130,Yaw
0.273,-0.025,1.056,-32.382,56.962,184.015,Yaw
0.208,-0.120,0.991,-0.183,27.420,36.313,Yaw
0.116,-0.104,0.995,33.992,8.832,-100.183,Yaw
0.081,-0.017,1.000,40.397,22.130,-220.038,Yaw
-0.010,0.002,1.044,34.878,48.779,-250.137,Yaw
-0.148,0.028,0.980,39.290,72.901,-250.137,Yaw
-0.243,-0.040,0.917,51.092,19.855,-250.137,Yaw
-0.215,-0.010,0.940,81.328,-24.328,-250.137,Yaw
-0.200,0.098,1.045,67.580,-62.366,-250.137,Yaw
-0.062,0.087,0.917,32.008,-86.298,-250.137,Yaw
0.222,0.020,0.851,30.153,-60.573,-250.137,Yaw
0.135,0.260,0.919,59.183,-28.672,-222.740,Yaw
0.121,0.440,1.072,58.504,-28.771,-124.496,Yaw
0.108,0.608,1.097,3.015,14.336,-2.237,Yaw
0.129,0.518,1.122,3.015,-26.893,100.237,Yaw
0.100,0.394,0.975,-11.656,-27.962,200.939,Yaw
0.134,0.246,1.023,-48.802,17.511,250.130,Yaw
0.086,0.105,0.981,-53.656,24.695,250.130,Yaw
0.108,0.021,0.973,-24.824,16.046,250.130,Yaw
0.021,-0.013,0.949,29.321,-12.450,250.130,Yaw
0.052,0.187,0.958,32.504,-22.305,250.130,Yaw
0.133,0.176,0.902,26.603,26.450,250.130,Yaw
0.246,0.118,1.042,-12.336,66.076,250.130,Yaw
0.147,0.101,0.991,-18.435,71.198,224.947,Yaw
0.060,0.051,0.957,-8.962,67.115,77.916,Yaw
0.134,-0.062,1.079,26.099,-1.115,-54.122,Yaw
0.148,0.062,1.012,17.374,2.405,-184.832,Yaw
0.099,0.045,0.974,-14.565,19.687,-250.137,Yaw
-0.085,0.096,0.990,-47.641,31.725,-250.137,Yaw
-0.181,-0.068,0.928,-49.092,8.939,-250.137,Yaw
-0.072,-0.111,1.002,-2.550,-15.061,-250.137,Yaw
-0.003,-0.056,0.994,-8.237,-8.076,-250.137,Yaw
0.024,-0.071,0.936,1.511,16.725,-250.137,Yaw
0.048,0.014,0.961,13.962,10.901,-250.137,Yaw
0.133,0.167,1.042,2.313,-20.626,-219.389,Yaw
0.147,0.163,1.115,10.359,-12.710,-131.954,Yaw
0.198,0.377,1.089,-17.977,5.267,-15.977,Yaw
0.163,0.282,1.139,-8.626,-33.595,85.611,Yaw
0.166,0.135,1.021,0.031,-40.122,180.099,Yaw
0.147,0.038,1.034,-8.809,-31.496,250.130,Yaw
0.119,-0.052,1.011,-12.580,-27.656,250.130,Yaw
0.032,-0.113,1.019,7.176,-30.740,250.130,Yaw
-0.063,-0.162,0.989,72.603,-64.695,250.130,Yaw
0.108,0.004,1.038,116.527,-66.718,250.130,Yaw
0.157,0.180,1.000,59.534,-10.977,250.130,Yaw
0.169,0.110,0.960,-4.824,26.763,250.130,Yaw
0.113,0.023,0.992,-13.679,22.176,215.351,Yaw
0.255,-0.051,1.042,-2.588,20.542,127.420,Yaw
0.198,-0.077,0.950,7.473,18.443,-3.130,Yaw
0.160,-0.045,0.964,32.855,-4.511,-131.115,Yaw
0.134,0.023,0.991,21.908,24.855,-250.137,Yaw
0.060,0.018,0.997,10.031,56.748,-250.137,Yaw
-0.031,0.016,0.945,18.374,42.603,-250.137,Yaw
-0.145,0.008,0.896,31.931,3.687,-250.137,Yaw
-0.095,0.007,0.928,33.565,-29.053,-250.137,Yaw
0.023,0.033,0.970,54.046,-49.786,-250.137,Yaw
0.173,0.016,0.977,42.023,-50.443,-250.137,Yaw
0.220,0.300,0.950,6.290,-23.237,-206.008,Yaw
0.339,0.411,1.097,-17.137,-13.061,-106.069,Yaw
0.362,0.429,1.000,-20.511,-12.046,19.038,Yaw
0.151,0.333,0.988,-6.756,-29.817,125.992,Yaw
0.190,0.217,0.965,2.573,-30.817,232.160,Yaw
0.256,0.063,1.018,3.611,0.015,250.130,Yaw
0.092,-0.026,1.054,26.168,-1.466,250.130,Yaw
0.086,0.009,1.022,37.550,2.198,250.130,Yaw
0.069,0.090,1.028,27.397,3.901,250.130,Yaw
0.074,0.160,0.968,0.595,0.290,250.130,Yaw
0.147,0.164,0.998,-0.458,22.153,250.130,Yaw
0.158,0.144,1.014,-26.794,42.489,204.397,Yaw
0.072,-0.047,0.946,-24.107,60.771,102.695,Yaw
0.167,-0.143,1.001,33.328,1.695,5.618,Yaw
0.064,-0.065,0.967,49.397,9.351,-63.580,Yaw
0.078,-0.006,0.997,43.046,2.634,-148.328,Yaw
0.081,0.066,1.013,28.099,0.580,-250.137,Yaw
0.043,0.108,1.017,1.496,-3.221,-250.137,Yaw
-0.045,0.135,0.945,-15.802,-20.542,-250.137,Yaw
-0.031,0.068,1.026,-12.153,-34.656,-250.137,Yaw
0.012,0.011,0.947,-13.397,-29.084,-250.137,Yaw
0.039,-0.015,0.854,19.534,2.794,-250.137,Yaw
0.261,0.176,0.977,21.458,-23.679,-250.137,Yaw
0.271,0.416,1.044,12.282,-7.130,-193.244,Yaw
0.280,0.518,1.025,-6.695,4.450,-76.763,Yaw
0.221,0.571,1.059,-20.656,-10.618,45.626,Yaw
0.157,0.323,1.019,-16.053,-25.298,150.809,Yaw
0.080,0.154,0.997,-7.366,-31.817,248.939,Yaw
0.111,0.027,1.067,10.992,-18.939,250.130,Yaw
0.053,0.067,1.122,36.679,-11.550,250.130,Yaw
0.094,0.036,1.033,57.069,7.878,250.130,Yaw
0.088,0.069,1.009,60.718,37.435,250.130,Yaw
0.021,0.199,0.985,11.496,38.840,250.130,Yaw
0.078,0.163,0.920,-16.626,33.954,250.130,Yaw
0.088,0.121,0.953,-36.084,24.885,250.130,Yaw
0.118,0.025,0.935,-33.099,27.504,193.145,Yaw
0.237,-0.069,0.939,-1.160,46.374,109.275,Yaw
0.247,-0.136,0.944,44.557,24.351,-0.427,Yaw
0.084,-0.010,1.000,67.802,-6.985,-95.954,Yaw
0.043,0.083,1.069,43.298,-13.519,-190.282,Yaw
0.017,0.128,1.114,11.947,-20.115,-250.137,Yaw
-0.050,0.159,1.083,-38.756,-19.580,-250.137,Yaw
-0.088,0.071,1.008,-51.802,-31.695,-250.137,Yaw
-0.084,0.018,0.958,-47.015,-40.863,-250.137,Yaw
0.007,-0.011,0.899,-31.107,-22.389,-250.137,Yaw
0.173,-0.058,0.935,-18.985,25.656,-250.137,Yaw
0.298,0.157,0.880,-12.550,4.382,-250.137,Yaw
0.191,0.344,1.022,14.901,12.626,-206.382,Yaw
0.250,0.579,0.994,-2.229,-1.122,-87.939,Yaw
0.188,0.593,1.037,-31.031,-17.588,47.366,Yaw
0.149,0.283,1.056,-6.244,-40.908,154.855,Yaw
0.047,0.089,1.011,9.824,-58.634,245.595,Yaw
0.104,-0.077,1.042,9.763,-40.489,250.130,Yaw
0.098,0.018,1.004,25.573,-21.947,250.130,Yaw
0.137,-0.016,0.970,31.504,-33.359,250.130,Yaw
0.173,-0.058,0.933,38.656,-28.504,250.130,Yaw
0.179,-0.006,0.959,55.481,-9.435,250.130,Yaw
0.153,0.048,0.928,46.725,6.290,250.130,Yaw
0.178,0.104,0.999,54.412,23.252,250.130,Yaw
0.229,0.076,1.026,31.771,40.863,250.130,Yaw
0.123,0.018,0.967,7.817,54.260,224.885,Yaw
0.141,-0.020,1.026,3.305,34.740,137.244,Yaw
0.084,-0.087,0.957,19.679,15.153,27.534,Yaw
0.041,-0.031,0.974,40.176,-17.229,-85.427,Yaw
0.091,0.004,0.985,28.076,-28.000,-189.214,Yaw
0.054,0.064,1.044,-10.656,-27.160,-250.137,Yaw
0.001,0.157,1.053,-53.481,-15.290,-250.137,Yaw
0.033,-0.010,0.973,-69.565,-4.099,-250.137,Yaw
0.055,-0.013,0.941,-39.229,-7.840,-250.137,Yaw
0.142,-0.024,0.959,-28.290,10.588,-250.137,Yaw
0.259,0.065,0.924,-12.336,55.198,-250.137,Yaw
0.160,0.080,0.973,-20.802,39.771,-250.137,Yaw
0.209,0.247,0.996,-8.511,-1.466,-193.794,Yaw
0.208,0.403,1.061,-0.366,-10.916,-72.786,Yaw
0.159,0.341,1.084,-0.290,-9.466,65.748,Yaw
0.087,0.140,1.071,17.466,-29.305,148.511,Yaw
0.094,0.083,1.052,26.290,-31.328,227.229,Yaw
0.100,0.031,1.047,11.389,-9.031,250.130,Yaw
0.125,-0.016,0.996,9.756,-20.275,250.130,Yaw
0.117,-0.026,0.948,13.366,-27.328,250.130,Yaw
0.066,0.017,0.977,18.649,-27.427,250.130,Yaw
0.073,0.029,0.920,30.321,-20.458,250.130,Yaw
0.141,0.078,0.991,19.939,-2.809,250.130,Yaw
0.212,0.029,0.993,16.351,18.252,250.130,Yaw
0.378,-0.123,1.103,16.145,61.634,232.237,Yaw
0.201,-0.229,0.941,69.565,22.481,113.702,Yaw
0.194,-0.123,1.059,102.618,13.015,12.672,Yaw
0.061,0.117,1.074,66.840,48.336,-81.573,Yaw
0.237,-0.042,0.764,-10.076,41.664,-167.046,Yaw
0.032,-0.150,1.000,-42.313,23.290,-250.137,Yaw
-0.126,0.062,0.952,-23.427,-7.901,-246.374,Yaw
-0.085,0.061,1.014,-19.527,-32.672,-240.626,Yaw
-0.014,0.060,1.018,-21.031,-47.176,-242.061,Yaw
0.065,0.186,0.958,-56.496,-39.321,-250.137,Yaw
0.156,-0.002,1.005,-86.519,-8.137,-250.137,Yaw
0.069,-0.140,0.969,-45.649,-2.641,-250.137,Yaw
0.071,-0.297,0.957,-13.618,-6.893,-250.137,Yaw
0.306,-0.143,0.879,23.809,-42.061,-222.740,Yaw
0.244,0.110,0.949,56.618,-89.687,-92.748,Yaw
0.327,0.105,1.078,38.641,-97.115,-29.389,Yaw
0.329,0.113,1.023,13.550,-44.542,43.122,Yaw
0.303,0.036,1.003,29.427,-32.939,98.733,Yaw
0.390,-0.014,1.005,59.344,-30.183,187.656,Yaw
0.354,0.031,1.053,61.962,-1.405,250.130,Yaw
0.399,-0.065,0.998,74.534,7.252,250.130,Yaw
0.293,-0.153,0.944,84.275,29.542,250.130,Yaw
0.189,-0.062,0.902,70.740,43.550,250.130,Yaw
0.244,0.069,0.974,40.809,50.282,250.130,Yaw
0.286,0.149,1.006,-9.504,133.977,250.130,Yaw
0.267,0.019,0.936,15.702,49.435,224.794,Yaw
0.272,-0.162,1.047,48.145,43.519,133.710,Yaw
0.243,-0.183,1.005,61.878,48.924,27.069,Yaw
0.123,-0.098,0.998,77.718,37.176,-70.954,Yaw
0.154,-0.045,1.029,61.336,22.893,-181.183,Yaw
0.097,0.091,1.058,26.084,23.954,-250.137,Yaw
-0.035,0.149,0.964,-2.115,3.405,-250.137,Yaw
-0.104,-0.033,0.963,-32.198,-12.893,-250.137,Yaw
-0.040,0.025,1.032,-26.435,-43.183,-250.137,Yaw
-0.056,-0.063,0.924,-43.786,-65.069,-250.137,Yaw
0.079,-0.210,0.905,-14.779,-31.779,-250.137,Yaw
0.308,-0.084,1.101,-17.756,-9.649,-250.137,Yaw
0.349,0.146,1.041,-46.618,0.809,-133.107,Yaw
0.238,0.136,1.007,-25.527,-2.244,-30.840,Yaw
0.183,0.171,0.989,-1.382,-45.565,57.260,Yaw
0.224,0.070,0.949,-2.046,-37.206,146.802,Yaw
0.202,-0.057,0.914,10.351,-19.557,250.130,Yaw
0.182,-0.091,0.985,27.344,-39.374,250.130,Yaw
0.114,-0.184,1.014,51.344,-76.924,250.130,Yaw
0.134,-0.215,0.996,82.969,-83.374,250.130,Yaw
0.207,-0.109,0.977,112.374,-61.244,250.130,Yaw
0.295,0.091,0.975,80.924,-7.122,250.130,Yaw
0.312,0.137,1.139,6.992,105.298,250.130,Yaw
0.224,-0.041,0.955,6.901,4.473,180.878,Yaw
0.181,-0.058,0.984,-3.893,-32.756,91.496,Yaw
0.346,-0.140,0.978,5.573,-7.198,-41.198,Yaw
0.267,-0.121,0.919,20.763,-4.382,-170.947,Yaw
0.227,-0.031,0.903,-11.336,12.855,-250.137,Yaw
0.092,0.000,0.943,-29.191,14.397,-250.137,Yaw
0.041,-0.014,1.006,-29.626,20.405,-250.137,Yaw
0.043,0.033,0.997,-33.679,14.634,-250.137,Yaw
0.017,-0.070,0.920,-42.252,10.450,-250.137,Yaw
0.152,-0.192,0.955,-6.618,21.000,-250.137,Yaw
0.336,-0.023,1.017,-6.565,5.076,-250.137,Yaw
0.331,0.444,1.104,-14.511,10.122,-184.153,Yaw
0.321,0.483,1.073,-13.580,-4.061,-42.023,Yaw
0.265,0.322,0.997,6.718,-35.740,80.847,Yaw
0.187,0.242,0.988,13.244,-35.473,177.817,Yaw
0.195,0.054,1.000,14.931,-8.771,250.130,Yaw
0.147,-0.039,0.999,25.656,13.733,250.130,Yaw
0.087,-0.061,1.006,17.328,-1.267,250.130,Yaw
0.103,-0.104,1.025,13.756,-20.252,250.130,Yaw
0.164,-0.114,0.915,27.664,-69.344,250.130,Yaw
0.168,-0.040,0.922,28.389,-19.695,250.130,Yaw
0.307,0.129,0.952,18.504,4.099,250.130,Yaw
0.302,-0.000,0.921,18.504,22.115,233.321,Yaw
0.304,-0.166,0.959,35.977,-14.824,90.298,Yaw
0.293,-0.131,0.995,47.130,17.405,-33.473,Yaw
0.204,-0.151,1.005,51.023,35.122,-153.137,Yaw
0.167,-0.006,0.992,30.282,23.550,-250.137,Yaw
0.094,0.098,1.010,-12.855,3.145,-250.137,Yaw
0.054,0.114,0.991,-51.840,-20.473,-250.137,Yaw
0.014,0.036,0.968,-61.939,-40.878,-250.137,Yaw
0.041,-0.172,0.985,-45.351,-37.023,-250.137,Yaw
0.222,-0.251,0.981,-1.962,6.878,-250.137,Yaw
0.251,-0.037,0.897,10.702,38.733,-250.137,Yaw
0.358,0.364,0.993,-0.687,6.191,-195.603,Yaw
0.326,0.537,1.050,-7.252,-1.779,-74.290,Yaw
0.196,0.415,0.986,-14.206,-17.611,34.214,Yaw
0.202,0.304,0.987,-1.298,-31.366,129.267,Yaw
0.192,0.110,1.022,15.145,-24.947,241.817,Yaw
0.143,0.021,1.040,8.397,-3.985,250.130,Yaw
0.083,-0.018,1.031,2.649,-10.939,250.130,Yaw
0.138,-0.087,1.055,2.687,-26.565,250.130,Yaw
0.119,-0.124,0.985,17.817,-30.504,250.130,Yaw
0.149,-0.090,0.937,36.397,-45.321,250.130,Yaw
0.266,0.034,0.917,31.977,-35.229,250.130,Yaw
0.498,-0.038,0.994,9.702,44.122,250.130,Yaw
0.258,-0.065,0.869,38.198,5.618,180.298,Yaw
0.291,-0.127,1.013,32.481,-16.710,63.733,Yaw
0.285,-0.128,1.037,28.802,10.084,-52.733,Yaw
0.204,-0.054,0.951,31.496,7.733,-167.160,Yaw
0.234,0.019,0.987,3.221,7.939,-250.137,Yaw
0.171,0.125,0.985,-30.504,11.397,-250.137,Yaw
0.072,0.029,1.007,-59.305,22.122,-250.137,Yaw
0.026,-0.074,0.967,-57.702,9.870,-250.137,Yaw
0.066,-0.111,0.893,-29.733,7.786,-250.137,Yaw
0.232,-0.122,0.936,-4.924,30.290,-250.137,Yaw
0.347,0.063,0.888,-6.008,18.947,-250.137,Yaw
0.215,0.336,0.986,10.481,-4.366,-132.534,Yaw
0.249,0.402,1.047,-7.427,-13.168,-28.763,Yaw
0.311,0.252,0.997,-13.328,-27.504,83.160,Yaw
0.212,0.172,1.005,0.779,-29.763,170.290,Yaw
0.274,0.039,1.016,2.771,-31.160,250.130,Yaw
0.213,-0.014,1.031,7.931,-13.328,250.130,Yaw
0.145,-0.092,0.997,6.069,-21.046,250.130,Yaw
0.150,-0.178,1.009,15.611,-33.511,250.130,Yaw
0.198,-0.208,1.004,66.466,-54.824,250.130,Yaw
0.275,0.002,0.993,83.718,-22.809,250.130,Yaw
0.470,0.124,0.983,22.710,25.565,250.130,Yaw
0.264,-0.003,0.908,33.832,43.183,202.206,Yaw
0.252,-0.200,1.020,52.069,21.626,97.328,Yaw
0.288,-0.165,1.027,62.282,47.282,-23.008,Yaw
0.124,-0.112,1.012,68.237,39.779,-145.878,Yaw
0.096,0.021,0.970,42.763,28.847,-250.137,Yaw
0.026,0.073,1.034,23.046,22.389,-250.137,Yaw
-0.104,0.152,0.955,4.099,-7.756,-250.137,Yaw
-0.176,0.089,1.027,-12.916,-54.649,-250.137,Yaw
-0.087,-0.110,0.913,-11.626,-75.756,-250.137,Yaw
0.197,-0.044,0.936,0.626,-58.550,-250.137,Yaw
0.334,0.090,0.969,-17.565,-25.191,-250.137,Yaw
0.310,0.333,1.021,-41.702,7.588,-148.672,Yaw
